file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1,pycsv_success,pycsv_header_precision,pycsv_header_recall,pycsv_header_f1,pycsv_record_precision,pycsv_record_recall,pycsv_record_f1,pycsv_cell_precision,pycsv_cell_recall,pycsv_cell_f1,duckdbparse_success,duckdbparse_header_precision,duckdbparse_header_recall,duckdbparse_header_f1,duckdbparse_record_precision,duckdbparse_record_recall,duckdbparse_record_f1,duckdbparse_cell_precision,duckdbparse_cell_recall,duckdbparse_cell_f1,clevercs_success,clevercs_header_precision,clevercs_header_recall,clevercs_header_f1,clevercs_record_precision,clevercs_record_recall,clevercs_record_f1,clevercs_cell_precision,clevercs_cell_recall,clevercs_cell_f1,pandas_success,pandas_header_precision,pandas_header_recall,pandas_header_f1,pandas_record_precision,pandas_record_recall,pandas_record_f1,pandas_cell_precision,pandas_cell_recall,pandas_cell_f1
row_less_sep_row12_col1.csv,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row12_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row12_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row12_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row13_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row13_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row13_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row13_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row14_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row14_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row14_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row14_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row15_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row15_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row15_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row15_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row16_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row16_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row16_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row16_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row17_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row17_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row17_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row17_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row18_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row18_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row18_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row18_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row19_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row19_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row19_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row19_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row1_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row1_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row1_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row1_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row20_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row20_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row20_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row20_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row2_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row2_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row2_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row2_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row3_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row3_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row3_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
row_less_sep_row3_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523808,0.9809523809523808,0.9809523809523808
